row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
704,402263,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85302,623,647196,0,33.56024,-112.1883998
705,402273,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85303,623,2565814,0,33.5450265,-112.2290633
706,402283,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2589405,0,33.558242,-112.2983535
707,402293,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85301,623,1259601,0,33.5130874,-112.1947392
708,402303,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2590325,7908,33.6186525,-111.9512025
709,402313,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,767901,0,33.6298167,-112.0253133
710,402323,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85023,602,5215782,4009,33.628231,-112.0612399
711,402333,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85029,602,2582502,188,33.589357,-112.1440635
712,402343,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85306,602,2565589,0,33.6179382,-112.1597847
713,402353,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85029,602,1000952,79804,33.5896579,-112.1208241
714,402363,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85028,602,2584777,0,33.5898363,-112.0044597
715,402373,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85754,520,1288058,0,33.5603767,-112.1126416
716,402383,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85021,602,942646,0,33.5494847,-112.1059643
717,402393,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85013,602,649356,0,33.5348013,-112.0867781
718,402403,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85015,602,2575241,0,33.5168231,-112.10837
719,402413,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,480,1557172,16048,33.5002341,-111.989341
720,402423,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85013,602,1504391,10484,33.5054188,-112.0934517
721,402433,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,623,1231152,0,33.5018159,-112.2335625
722,402443,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,602,1302037,0,33.4877584,-112.1907502
723,402453,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85016,602,1780329,11537,33.4889011,-112.0356409
724,402463,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85257,480,6570748,89237,33.4586576,-111.9551042
725,402473,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85007,602,2540085,44043,33.4713281,-112.0919831
726,402483,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85035,623,1264266,0,33.476804,-112.1948327
727,402493,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,602,721053,0,33.4639189,-112.1435434
728,402503,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85008,602,649254,0,33.4549591,-112.0258111
729,402513,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85003,602,1304997,0,33.4477675,-112.0738956
730,402523,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85031,602,2815997,0,33.4290366,-112.0739784
731,402533,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85040,602,2480171,0,33.3998988,-112.0386208
732,402543,4,Arizona,AZ,"Apache County",Laveen,Chinle,Track,Track,85339,602,6532427,0,33.3848215,-112.2072947
733,402553,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85041,602,7727811,0,33.3746295,-112.1052606
734,402563,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85048,480,2416246,169146,33.2958998,-112.0048153
735,402573,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85048,480,5703861,6930,33.3119365,-112.0601268
736,402583,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85034,602,6624814,5647,33.42871,-112.0418759
737,402593,4,Arizona,AZ,"Apache County","Fountain Hills",Chinle,Track,Track,85268,480,4969751,121069,33.6132017,-111.706384
738,402603,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85250,480,2293862,263086,33.5461165,-111.9137634
739,402613,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,602,6562047,111864,33.6450492,-111.9093868
740,402623,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85250,480,2544694,35270,33.529373,-111.898852
741,402633,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85251,602,1048260,0,33.4863686,-111.9386785
742,402643,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85281,480,8101442,192893,33.4340726,-111.9158636
743,402653,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85382,480,1325010,0,33.4111316,-111.9002656
744,402663,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85281,480,3856655,0,33.3965537,-111.9520567
745,402673,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85284,480,2572910,71906,33.3425415,-111.9008883
746,402683,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85207,480,7589777,51295,33.4595197,-111.6595501
747,402693,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85215,480,3611961,0,33.4910974,-111.6921859
748,402703,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85203,480,1640802,17374,33.4575906,-111.7937678
749,402713,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85213,480,2544122,0,33.4445016,-111.7792986
750,402723,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85203,480,1210887,0,33.4331863,-111.8141543
751,402733,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85201,480,2325570,0,33.4111435,-111.8721703
752,402743,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85204,480,1309323,0,33.396982,-111.8141908
753,402753,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85210,480,2640384,6784,33.3836283,-111.8554938
754,402763,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85210,480,1289816,0,33.3606123,-111.8504492
755,402773,4,Arizona,AZ,"Apache County",Gilbert,Chinle,Track,Track,85233,480,7863204,0,33.3654099,-111.8263386
756,402783,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85204,480,2604371,0,33.3864079,-111.7625514
757,402793,4,Arizona,AZ,"Apache County",Higley,Chinle,Track,Track,85236,480,10188812,0,33.3503525,-111.7214724
758,402803,4,Arizona,AZ,"Apache County",Gilbert,Chinle,Track,Track,85234,480,2541399,0,33.3721723,-111.696362
759,402813,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85208,480,2589086,0,33.4005952,-111.6414096
760,402823,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85209,480,2574580,0,33.3718076,-111.6274317
761,402833,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85224,480,2593315,0,33.3278656,-111.8677684
762,402843,4,Arizona,AZ,"Apache County",Anthem,Chinle,Track,Track,85086,623,32164952,17349,33.8390081,-112.0893313
763,402853,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85310,623,5610089,0,33.7249711,-112.1753498
764,402863,4,Arizona,AZ,"Apache County","Cave Creek",Chinle,Track,Track,85327,480,1327101,0,33.764366,-111.9903161
765,402873,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85383,623,6369958,653,33.6883797,-112.2710053
766,402883,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85031,623,3382352,0,33.676414,-112.1236581
767,402893,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,3088968,0,33.6601992,-112.2446432
768,402903,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85027,623,2537641,0,33.6619201,-112.0913975
769,402913,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,2572912,0,33.6455789,-112.2459731
770,402923,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85023,602,2295574,0,33.6472713,-112.1073368
771,402933,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2578786,12092,33.6471778,-112.0047736
772,402943,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85284,480,2738664,0,33.3292784,-111.9583649
773,402953,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85226,480,2475231,0,33.2980703,-111.9194466
774,402963,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85286,480,2639936,0,33.284067,-111.8501598
775,402973,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85248,480,5848500,0,33.2341022,-111.8512674
776,402983,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85249,480,2482993,0,33.2119505,-111.7808712
777,402993,4,Arizona,AZ,"Apache County",Gilbert,Chinle,Track,Track,85295,480,2461759,0,33.3139216,-111.7646653
778,4021003,4,Arizona,AZ,"Apache County",Gilbert,Chinle,Track,Track,85298,480,23960865,0,33.2367275,-111.7386475
779,4021013,4,Arizona,AZ,"Apache County","Queen Creek",Chinle,Track,Track,85242,480,7772321,3209,33.2416507,-111.656567
780,4021023,4,Arizona,AZ,"Apache County","Fountain Hills",Chinle,Track,Track,85268,480,99968321,934540,33.6461625,-111.6598954
781,4021033,4,Arizona,AZ,"Apache County","Dolan Springs",Chinle,Track,Track,86441,928,610160199,9604,35.5697848,-114.1715227
782,4021043,4,Arizona,AZ,"Apache County","Bullhead City",Chinle,Track,Track,86442,928,5993003,0,35.1099928,-114.5845892
783,4021053,4,Arizona,AZ,"Apache County","Bullhead City",Chinle,Track,Track,86439,928,9934226,0,35.0150255,-114.5844264
784,4021063,4,Arizona,AZ,"Apache County","Lake Havasu City",Chinle,Track,Track,86406,928,6220572,0,34.4818248,-114.2795315
785,4021073,4,Arizona,AZ,"Apache County",Pinon,Chinle,Track,Track,86510,928,1013396605,115596,36.291957,-110.2982373
786,4021083,4,Arizona,AZ,"Apache County",Shonto,Chinle,Track,Track,86054,928,1687283615,333845,36.6840509,-110.6114408
787,4021093,4,Arizona,AZ,"Apache County",Lakeside,Chinle,Track,Track,85929,928,15826303,80842,34.1236048,-109.9520323
788,4021103,4,Arizona,AZ,"Apache County","Show Low",Chinle,Track,Track,85901,928,527773003,1821280,34.2725505,-109.9612285
789,4021113,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85701,520,1113456,0,32.212867,-110.9771682
790,4021123,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85716,520,2429820,0,32.2492877,-110.9209011
791,4021133,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85713,520,2781210,0,32.1877205,-110.9946412
792,4021143,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85716,520,1126151,0,32.2682506,-110.9184398
793,4021153,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85716,520,2250340,0,32.2387686,-110.9040523
794,4021163,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85711,520,1317492,0,32.1995907,-110.8622294
795,4021173,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85706,520,2418537,0,32.1413278,-110.9855152
796,4021183,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85715,520,2292434,0,32.2569005,-110.8325423
797,4021193,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85748,520,2584014,0,32.2135906,-110.7812274
798,4021203,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85710,520,3745088,0,32.2840302,-110.781441
799,4021213,4,Arizona,AZ,"Apache County",Vail,Chinle,Track,Track,85641,520,1057208,0,32.0974037,-110.7770346
800,4021223,4,Arizona,AZ,"Apache County",Corona,Chinle,Track,Track,85641,520,778835299,0,31.8894564,-110.6151633
801,4021233,4,Arizona,AZ,"Apache County","Green Valley",Chinle,Track,Track,85622,520,135232009,0,31.7740178,-110.9544319
802,4021243,4,Arizona,AZ,"Apache County","Green Valley",Chinle,Track,Track,85614,520,3743826,0,31.8736368,-110.9930679
803,4021253,4,Arizona,AZ,"Apache County",Sahuarita,Chinle,Track,Track,85629,520,8579759,0,31.9837468,-110.9797993
804,4021263,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85745,520,2769008,0,32.2430537,-111.0296803
805,4021273,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85743,520,4848790,113798,32.3480444,-111.087263
806,4021283,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85705,520,1844452,0,32.2866043,-110.9671486
807,4021293,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85704,520,3464391,0,32.3035958,-110.9870329
808,4021303,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85704,520,2416112,0,32.3301897,-111.0208646
809,4021313,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85755,520,22256526,0,32.4623892,-110.9936469
810,4021323,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85718,520,9371008,0,32.2915746,-110.9081823
811,4021333,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85750,520,6827714,0,32.2898394,-110.8482194
812,4021343,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85701,520,288736407,0,32.055257,-111.0853003
813,4021353,4,Arizona,AZ,"Apache County",Florence,Chinle,Track,Track,85132,480,5434188,0,33.1544205,-111.5390565
814,4021363,4,Arizona,AZ,"Apache County","Apache Junction",Chinle,Track,Track,85220,480,2515241,0,33.4113667,-111.5637657
815,4021373,4,Arizona,AZ,"Apache County",Oracle,Chinle,Track,Track,85623,520,93778024,695,32.5506259,-110.8592663
816,4021383,4,Arizona,AZ,"Apache County","Casa Grande",Chinle,Track,Track,85222,520,25889147,0,32.9309254,-111.7740229
817,4021393,4,Arizona,AZ,"Apache County","Casa Grande",Chinle,Track,Track,85222,520,20853917,0,32.8645508,-111.6698953
818,4021403,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85204,480,5303999,32323,33.0553653,-112.0192483
819,4021413,4,Arizona,AZ,"Apache County",Picacho,Chinle,Track,Track,85241,520,834066473,326576,32.593809,-111.5851591
820,4021423,4,Arizona,AZ,"Apache County",Nogales,Chinle,Track,Track,85621,520,576543866,1540696,31.4430891,-110.8696338
821,4021433,4,Arizona,AZ,"Apache County",Prescott,Chinle,Track,Track,86305,928,44019887,1131532,34.6268166,-112.4437036
822,4021443,4,Arizona,AZ,"Apache County","Prescott Valley",Chinle,Track,Track,86312,928,17186621,0,34.5863785,-112.2822925
823,4021453,4,Arizona,AZ,"Apache County",Bagdad,Chinle,Track,Track,86321,928,1358885864,57427,34.5733844,-113.1438803
824,4021463,4,Arizona,AZ,"Apache County",Sedona,Chinle,Track,Track,86351,928,32415088,0,34.7817127,-111.732393
825,4021473,4,Arizona,AZ,"Apache County",Yuma,Chinle,Track,Track,85364,928,1604891,15347,32.7188039,-114.6285925
826,4021483,4,Arizona,AZ,"Apache County",Yuma,Chinle,Track,Track,85364,928,2315470,7692,32.6921404,-114.6324654
827,4021493,4,Arizona,AZ,"Apache County",Yuma,Chinle,Track,Track,85366,928,2193247,11598,32.67363,-114.6112962
828,4021503,4,Arizona,AZ,"Apache County",Yuma,Chinle,Track,Track,85364,928,20842462,0,32.654422,-114.5197785
829,4021513,4,Arizona,AZ,"Apache County","San Luis",Chinle,Track,Track,85349,928,2898375,0,32.4924714,-114.7770437
830,4021523,4,Arizona,AZ,"Apache County",Dateland,Chinle,Track,Track,85333,928,1854978380,139619,32.242892,-113.5327972
831,4021533,4,Arizona,AZ,"Apache County","Fort Defiance",Chinle,Track,Track,86504,928,792172786,627645,35.9506832,-109.1461416
832,4021543,4,Arizona,AZ,"Apache County",Chinle,Chinle,Track,Track,86503,928,502006328,266179,36.1534278,-109.6853411
833,4021553,4,Arizona,AZ,"Apache County",Ganado,Chinle,Track,Track,86505,928,1493024595,1594278,35.6217526,-109.3752943
834,4021563,4,Arizona,AZ,"Apache County","Ft. Defiance",Chinle,Track,Track,86504,928,109583676,39384,35.706181,-109.1164586
835,4021573,4,Arizona,AZ,"Apache County",Eagar,Chinle,Track,Track,85925,928,1378293059,6392534,34.3155138,-109.2663052
837,4021593,4,Arizona,AZ,"Apache County",Benson,Chinle,Track,Track,85602,520,18668674,9482,31.9582989,-110.3045946
838,4021603,4,Arizona,AZ,"Apache County",Pomerene,Chinle,Track,Track,85627,520,1670157893,848039,32.200019,-110.2836792
839,4021613,4,Arizona,AZ,"Apache County",Tucson,Chinle,Track,Track,85712,520,33689602,1206,31.3644435,-109.4911125
840,4021623,4,Arizona,AZ,"Apache County",Douglas,Chinle,Track,Track,85607,520,1901876,0,31.3389448,-109.5503177
841,4021633,4,Arizona,AZ,"Apache County",Hereford,Chinle,Track,Track,85615,520,329303180,2659035,31.4646753,-110.0397849
842,4021643,4,Arizona,AZ,"Apache County","Ft Huachuca",Chinle,Track,Track,85670,520,136670104,33582,31.5071568,-110.3621165
843,4021653,4,Arizona,AZ,"Apache County","Sierra Vista",Chinle,Track,Track,85635,520,3265430,0,31.5595678,-110.2836664
844,4021663,4,Arizona,AZ,"Apache County","Sierra Vista",Chinle,Track,Track,85635,520,63721335,496677,31.5741205,-110.1933358
845,4021673,4,Arizona,AZ,"Apache County","Sierra Vista",Chinle,Track,Track,85650,520,18660062,0,31.4788388,-110.2729133
846,4021683,4,Arizona,AZ,"Apache County",Hereford,Chinle,Track,Track,85615,520,561289327,626172,31.3912782,-110.262153
847,4021693,4,Arizona,AZ,"Apache County",Flagstaff,Chinle,Track,Track,86004,928,2739349,0,35.2174762,-111.6056385
848,4021703,4,Arizona,AZ,"Apache County",Flagstaff,Chinle,Track,Track,86004,928,54478994,58029,35.1821881,-111.5554509
849,4021713,4,Arizona,AZ,"Apache County",Page,Chinle,Track,Track,86040,928,40115836,1859,35.1557054,-111.6291383
850,4021723,4,Arizona,AZ,"Apache County",Flagstaff,Chinle,Track,Track,86001,928,6266288,0,35.1881088,-111.6816587
852,4021743,4,Arizona,AZ,"Apache County",Page,Chinle,Track,Track,86040,928,249869455,894405,35.2369299,-112.203011
856,4021783,4,Arizona,AZ,"Apache County",Pine,Chinle,Track,Track,85544,928,460049958,200020,34.3038561,-111.5611326
857,4021793,4,Arizona,AZ,"Apache County",Payson,Chinle,Track,Track,85541,928,680561797,518188,34.0798698,-111.4300563
858,4021803,4,Arizona,AZ,"Apache County",Miami,Chinle,Track,Track,85539,928,641266641,21511753,33.452695,-110.9371613
859,4021813,4,Arizona,AZ,"Apache County",Globe,Chinle,Track,Track,85501,928,23708891,55954,33.4137405,-110.765075
861,4021833,4,Arizona,AZ,"Apache County",Thatcher,Chinle,Track,Track,85552,928,21266178,1464121,32.8638683,-109.7544601
862,4021843,4,Arizona,AZ,"Apache County",Safford,Chinle,Track,Track,85546,928,5068385,0,32.8141246,-109.7192896
863,4021853,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,928,930847320,6790078,32.8913628,-109.5331779
864,4021863,4,Arizona,AZ,"Apache County",Thatcher,Chinle,Track,Track,85552,928,1145307912,2933485,32.7537823,-109.1416554
865,4021873,4,Arizona,AZ,"Apache County",Ehrenberg,Chinle,Track,Track,85334,928,1650800782,0,33.6525942,-113.9501387
866,4021883,4,Arizona,AZ,"Apache County",Parker,Chinle,Track,Track,85344,928,993669983,9272411,33.8749524,-114.3598873
867,4021893,4,Arizona,AZ,"Apache County","Cave Creek",Chinle,Track,Track,85327,480,26522834,15824,33.8175437,-111.9168671
868,4021903,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85378,623,6349981,7599,33.6577414,-112.3366887
869,4021913,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85374,623,3767797,0,33.6746155,-112.3659376
870,4021923,4,Arizona,AZ,"Apache County",Morristown,Chinle,Track,Track,85342,623,455877214,124882,33.8962909,-112.5112619
871,4021933,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85387,623,5574808,0,33.6878485,-112.3802373
872,4021943,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85388,623,3574011,0,33.66087,-112.42696
873,4021953,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85374,623,7763729,0,33.6527323,-112.4037293
874,4021963,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85374,623,2666330,6363,33.6452498,-112.3672143
875,4021973,4,Arizona,AZ,"Apache County",Buckeye,Chinle,Track,Track,85322,623,661453568,125164,33.5484373,-112.6462541
876,4021983,4,Arizona,AZ,"Apache County",Buckeye,Chinle,Track,Track,85326,623,12998136,0,33.4267096,-112.5645555
877,4021993,4,Arizona,AZ,"Apache County",Buckeye,Chinle,Track,Track,85326,623,58772825,0,33.3846295,-112.5165303
878,4022003,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85378,623,3677181,2937,33.6318859,-112.3316377
879,4022013,4,Arizona,AZ,"Apache County","El Mirage",Chinle,Track,Track,85335,623,1300252,0,33.6017334,-112.3203136
880,4022023,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,623,15255642,4015,33.464555,-112.4021325
881,4022033,4,Arizona,AZ,"Apache County","Litchfield Park",Chinle,Track,Track,85340,623,4578974,9845,33.501347,-112.3261418
882,4022043,4,Arizona,AZ,"Apache County","Litchfield Park",Chinle,Track,Track,85340,623,7737659,8777,33.4866763,-112.4005215
883,4022053,4,Arizona,AZ,"Apache County",Goodyear,Chinle,Track,Track,85338,623,7669232,12435,33.4426194,-112.3979731
884,4022063,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85308,623,2602089,0,33.6315958,-112.418113
885,4022073,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85374,623,2673903,0,33.6311813,-112.3506875
886,4022083,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,2560346,6830,33.6117732,-112.3839564
887,4022093,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85374,623,2560329,0,33.6163815,-112.3506402
888,4022103,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,10285062,19758,33.595581,-112.361302
889,4022113,4,Arizona,AZ,"Apache County","El Mirage",Chinle,Track,Track,85335,623,2133079,0,33.5875768,-112.3173879
890,4022123,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85031,623,2569554,0,33.5295913,-112.3500764
891,4022133,4,Arizona,AZ,"Apache County",Avondale,Chinle,Track,Track,85323,602,3938541,0,33.4462357,-112.3417667
892,4022143,4,Arizona,AZ,"Apache County",Youngtown,Chinle,Track,Track,85363,602,4013779,283181,33.6103118,-112.2784919
893,4022153,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,4182254,21972,33.6272736,-112.2623302
894,4022163,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85306,623,2349958,9988,33.631369,-112.2099467
895,4022173,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,2967570,0,33.6307643,-112.2451813
896,4022183,4,Arizona,AZ,"Apache County","El Mirage",Chinle,Track,Track,85335,623,2591702,16185,33.5916464,-112.3045197
897,4022193,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,60048,800,4852622,26239,33.5893833,-112.2782881
898,4022203,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2609055,0,33.5887966,-112.2115049
899,4022213,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,60048,800,2280448,9521,33.573695,-112.2632913
900,4022223,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2157868,1691,33.5893163,-112.2449873
901,4022233,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85037,623,2616802,30363,33.4994539,-112.280234
902,4022243,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85037,623,1297867,0,33.4870407,-112.2421267
903,4022253,4,Arizona,AZ,"Apache County",Avondale,Chinle,Track,Track,85323,623,1860792,80425,33.4807297,-112.3036975
904,4022263,4,Arizona,AZ,"Apache County",Chandler,Chinle,Track,Track,85286,520,3873524,7991,33.4496873,-112.3205947
905,4022273,4,Arizona,AZ,"Apache County",Tolleson,Chinle,Track,Track,85353,623,9542937,17732,33.4082453,-112.2599089
906,4022283,4,Arizona,AZ,"Apache County",Avondale,Chinle,Track,Track,85323,623,954054,0,33.4318212,-112.2960227
907,4022293,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85302,623,2487695,0,33.5745886,-112.1945475
908,4022303,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85302,602,2572026,0,33.5747176,-112.1602479
909,4022313,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85302,623,1832032,0,33.5600973,-112.1967543
910,4022323,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85301,623,2631638,0,33.5457957,-112.1774088
911,4022333,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2573535,0,33.5591592,-112.2464157
912,4022343,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85303,623,1286319,0,33.5200387,-112.2117697
913,4022353,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85307,623,2592216,0,33.515458,-112.2811302
914,4022363,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2448698,0,33.5581719,-112.2815339
915,4022373,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85301,623,2630303,0,33.5312702,-112.1774451
916,4022383,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85301,623,1275658,0,33.519177,-112.1572958
917,4022393,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85301,623,1259601,0,33.5130874,-112.1947392
918,4022403,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2446322,0,33.6043843,-111.9344318
919,4022413,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2335894,0,33.6053327,-111.9874082
920,4022423,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85254,602,2606852,0,33.6188319,-111.969144
921,4022433,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2589035,0,33.6331998,-111.9515948
922,4022443,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,2499628,0,33.6193209,-112.0046826
923,4022453,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,810662,0,33.6368982,-112.0254119
924,4022463,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,4457245,0,33.6062412,-112.0255743
925,4022473,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85023,602,6133625,7131,33.6166417,-112.0797986
926,4022483,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85204,480,2462943,0,33.6326258,-112.1078795
927,4022493,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85023,602,1976908,0,33.6300595,-112.0756897
928,4022503,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85020,602,4717371,0,33.5941537,-112.0555576
